11:37:25 [INFO] Opening target process: csgo.exe
08:06:30 [INFO] Found signature: find_hud_element => 0x2AD4E320
08:06:30 [INFO] Finished signature scanning: 57/57 items successful
08:06:30 [INFO] Starting netvar scanning: 85 items
08:06:30 [INFO] Found netvar: m_ArmorValue => 0xB378
08:06:30 [INFO] Found netvar: m_Collision => 0x320
08:06:30 [INFO] Found netvar: m_CollisionGroup => 0x474
08:06:30 [INFO] Found netvar: m_Local => 0x2FBC
08:06:30 [INFO] Found netvar: m_MoveType => 0x25B
08:06:30 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
08:06:30 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
08:06:30 [INFO] Found netvar: m_aimPunchAngle => 0x302C
08:06:30 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
08:06:30 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
08:06:30 [INFO] Found netvar: m_bHasDefuser => 0xB388
08:06:30 [INFO] Found netvar: m_bHasHelmet => 0xB36C
08:06:30 [INFO] Found netvar: m_bInReload => 0x3238
08:06:30 [INFO] Found netvar: m_bIsDefusing => 0x3930
08:06:30 [INFO] Found netvar: m_bIsScoped => 0x3928
08:06:30 [INFO] Found netvar: m_bSpotted => 0x93D
08:06:30 [INFO] Found netvar: m_bSpottedByMask => 0x980
08:06:30 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
08:06:30 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
08:06:30 [INFO] Found netvar: m_fFlags => 0x104
08:06:30 [INFO] Found netvar: m_flFallbackWear => 0x31D0
08:06:30 [INFO] Found netvar: m_flFlashDuration => 0xA420
08:06:30 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
08:06:30 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
08:06:30 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
08:06:30 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
08:06:30 [INFO] Found netvar: m_hObserverTarget => 0x338C
08:06:30 [INFO] Found netvar: m_hOwner => 0x29CC
08:06:30 [INFO] Found netvar: m_hOwnerEntity => 0x14C
08:06:30 [INFO] Found netvar: m_iAccountID => 0x2FC8
08:06:30 [INFO] Found netvar: m_iClip1 => 0x3264
08:06:30 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
08:06:30 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
08:06:30 [INFO] Found netvar: m_iCrosshairId => 0xB388
08:06:30 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
08:06:30 [INFO] Found netvar: m_iFOVStart => 0x31E8
08:06:30 [INFO] Found netvar: m_iFOV => 0x31E4
08:06:30 [INFO] Found netvar: m_iGlowIndex => 0xA420
08:06:30 [INFO] Found netvar: m_iHealth => 0x100
08:06:30 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
08:06:30 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
08:06:30 [INFO] Found netvar: m_iObserverMode => 0x3378
08:06:30 [INFO] Found netvar: m_iShotsFired => 0xA390
08:06:30 [INFO] Found netvar: m_iState => 0x3258
08:06:30 [INFO] Found netvar: m_iTeamNum => 0xF4
08:06:30 [INFO] Found netvar: m_lifeState => 0x25F
08:06:30 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
08:06:30 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
08:06:30 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
08:06:30 [INFO] Found netvar: m_nForceBone => 0x268C
08:06:30 [INFO] Found netvar: m_nTickBase => 0x3430
08:06:30 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
08:06:30 [INFO] Found netvar: m_szCustomName => 0x303C
08:06:30 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
08:06:30 [INFO] Found netvar: m_vecOrigin => 0x138
08:06:30 [INFO] Found netvar: m_vecVelocity => 0x114
08:06:30 [INFO] Found netvar: m_vecViewOffset => 0x108
08:06:30 [INFO] Found netvar: m_viewPunchAngle => 0x3020
08:06:30 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
08:06:30 [INFO] Found netvar: m_clrRender => 0x70
08:06:30 [INFO] Found netvar: m_flC4Blow => 0x2990
08:06:30 [INFO] Found netvar: m_flTimerLength => 0x2994
08:06:30 [INFO] Found netvar: m_flDefuseLength => 0x29A8
08:06:30 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
08:06:30 [INFO] Found netvar: cs_gamerules_data => 0x0
08:06:30 [INFO] Found netvar: m_SurvivalRules => 0xD00
08:06:30 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
08:06:30 [INFO] Found netvar: m_bIsValveDS => 0x7C
08:06:30 [INFO] Found netvar: m_bFreezePeriod => 0x20
08:06:30 [INFO] Found netvar: m_bBombPlanted => 0x9A5
08:06:30 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
08:06:30 [INFO] Found netvar: m_flSimulationTime => 0x268
08:06:30 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
08:06:30 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
08:06:30 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
08:06:30 [INFO] Found netvar: m_flNextAttack => 0x2D70
08:06:30 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
08:06:30 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
08:06:30 [INFO] Found netvar: m_bStartedArming => 0x33F0
08:06:30 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
08:06:30 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
08:06:30 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
08:06:30 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
08:06:30 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
08:06:30 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
08:06:30 [INFO] Finished netvar scanning: 85/85 items successful
